Video ID	Title	Channel ID	Author	Description	Length	Length (Seconds)	Published	Language	Audio Language	Views	Likes	Dislikes	Like Ratio	Comments	Source	Kids	Embeddable	Licensed Content	Dimension	Definition	Caption	Projection	License	Privacy Status	Content Rating	Region Restriction Count	Region Restriction	Livestream	Location Name	Location	Recording Date	Tag Count	Tags	Localization Count	Localizations
<a target='_blank' href='https://youtu.be/yNN0dnB6ivY'>yNN0dnB6ivY</a>	<a target='_blank' href='https://youtu.be/yNN0dnB6ivY'>Jocko Podcast 20 - with Echo Charles | Parenting | Crossfit | BJJ | Nature VS Nurture</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter:  @jockowillink @echocharles<br><br>0:00:00 - Opening<br><br>16:55 - Mao Tse Tung, "On Guerrilla Warfare" (translated by Samuel B. Griffeth)<br><br>1:01:40 - Internet/Onnit stuff<br><br>1:04:18 - Memorable moments in Jiu Jitsu?<br><br>1:26:44 - How to learn humility and also gain self confidence.<br><br>1:37:20 - Decentralized command in Parenting<br><br>1:49:39 - Thoughts on CrossFit<br><br>1:58:30 - Tips on indirect communication<br><br>2:07:09 - What's more important for success?   Nature or Nurture?	   2h 18m 40s 	8320	2016-04-27T06:12:39Z		en	68,105	1,248			87	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-06-22)		true	true	2d	hd	false	rectangular	youtube	public								0		0	
<a target='_blank' href='https://youtu.be/q9IZaj-v33o'>q9IZaj-v33o</a>	<a target='_blank' href='https://youtu.be/q9IZaj-v33o'>Jocko Podcast 21 - with Tim Kennedy & Echo Charles</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter and Instagram:  @jockowillink @echocharles @timkennedymma<br><br>0:00:00 - Opening<br><br>0:02:52 - Tim Kennedy's background / About Him<br><br>0:14:07 - Law Enforcement/Military Self Defense Improvements?<br><br>0:25:30 - Bayonet Training thoughts.<br><br>0:29:26 - Can you instill the will to Kill and Die in soldiers?<br><br>0:35:46 - Green Beret VS Navy SEALS?<br><br>0:41:47 - U.S. Rules of Engagement Bureaucracy.  Women in Special Forces.<br><br>0:56:18 - Staying positive when the worst of humanity has been seen.<br><br>1:03:20 - How to start in Self-Defense<br><br>1:07:08 - SheepDog Response (SD Response) / About<br><br>1:14:13 - Influential Books<br><br>1:19:33 - Combatives with Full Kit on / multiple attackers.<br><br>1:21:31 - Range 15 (the movie) / Steroids in MMA/UFC<br><br>1:31:50 - Tim Kennedy making a UFC run.<br><br>1:34:51 - Importance of recovery from training.<br><br>1:38:39 - Best qualities/skills needed to be a soldier and Fighter.<br><br>1:42:22 - Advice for the Young Generation<br><br>1:45:33 - Final Thoughts	   1h 52m 17s 	6737	2016-05-04T17:35:32Z		en	1,710,906	28,237			2,377	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-06-22)		true	true	2d	hd	false	rectangular	youtube	public								15	tim kennedy, ufc, podcast, jocko, army rangers, navy seals, mma, bjj, jiu jitsu, echo charles, jocko willink, war, military, sheepdog response, flixpoint	0	
<a target='_blank' href='https://youtu.be/a-e_H6Skifc'>a-e_H6Skifc</a>	<a target='_blank' href='https://youtu.be/a-e_H6Skifc'>Jocko Podcast 22 - with Echo Charles | Mind Control</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter: @jockowillink @echocharles<br><br>0:00:00 – Opening<br><br>0:03:24 – Book Review, “Nothing to Envy” by Barbara Demick.<br><br>0:59:08 – Mind Control / Mental Slavery.<br><br>1:13:26 – Solid Internet/Onnit Stuff.<br><br>1:17:13 – How to train BJJ when Injured.<br><br>1:24:08 – Knowing Personality Types.<br><br>1:28:05 – How to change the culture of a company.<br><br>1:33:20 – Dealing with Over-thinkers.<br><br>1:41:35 – Greg Jackson’s Criticism on Jon Jones (UFC).<br><br>1:46:26 – Feeling like Sisyphus pushing a rock up a hill.	   1h 54m 38s 	6878	2016-05-12T22:10:56Z		en	65,573	1,375			102	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-06-22)		true	true	2d	hd	false	rectangular	youtube	public								0		0	
<a target='_blank' href='https://youtu.be/IZ3N7DoVvy4'>IZ3N7DoVvy4</a>	<a target='_blank' href='https://youtu.be/IZ3N7DoVvy4'>Jocko Podcast 23 - with Echo Charles | Sun Tzu "The Art of War" | Dealing w Betrayal</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter: @jockowillink @echocharles<br><br>0:00:00 - Opening<br><br>0:02:52 - "The Art of War", by Sun Tzu<br><br>1:11:39 - Internet/Onnit Stuff<br><br>1:13:06 - Over-thinkers' Anxiety, low confidence, I.Q. and perfectionism<br><br>1:15:30 - "Conclusions" on the Most Effective Martial Art?<br><br>1:27:06 - Is it better to reveal too much info, or too less?<br><br>1:37:46 - Dealing with Betrayal of Trust<br><br>1:46:08 - Dealing with Regret for NOT joining the military and/or Law Enforcement/Public Svc.<br><br>1:51:20 - Sport Jiu Jitsu VS Self-Defense Jiu Jitsu?<br><br>2:06:17 - What is the "One Change" to start improving ones self?	   2h 12m 33s 	7953	2016-05-18T17:40:32Z		en	113,068	2,398			166	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-06-22)		true	true	2d	hd	false	rectangular	youtube	public								14	jocko podcast, navy seal, military, discipline, bjj, jiu jitsu, echo charles, podcast, usa, united states, victory mma, san diego, jocko, jocko willink	0	
<a target='_blank' href='https://youtu.be/vkB91_zbHzg'>vkB91_zbHzg</a>	<a target='_blank' href='https://youtu.be/vkB91_zbHzg'>Jocko Podcast 24 with Jody Mitic - "Unflinching"</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter: @jockowillink @JODYMITIC @echocharles<br><br>Jocko reviews excerpts from Canadian Sniper, Afganistan Vet, and Ottawa (CANADA) City Councilman, Jody Mitic's book, "Unflinching" with personal, in-depth commentary from Jody himself.	   2h 42m 47s 	9767	2016-05-25T03:31:21Z		en	136,825	2,617			201	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-06-22)		true	true	2d	sd	false	rectangular	youtube	public								16	jocko, podcast, jody, mitic, canada, usa, bjj, mma, jocko willink, jody mitic, echo charles, military, canadian, author, double amputee, ottowa city council	0	
<a target='_blank' href='https://youtu.be/2tsKzLao50w'>2tsKzLao50w</a>	<a target='_blank' href='https://youtu.be/2tsKzLao50w'>Jocko Podcast 25 - with Jody Mitic (pt.2) Q&A, Stress, Distractions, Doubt</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	0:00:00 - Opening & Random Talk<br><br>0:14:51 - Mental Exercises for Stressful situations (Jody and Jocko)<br><br>0:22:47 - Opinions of "Soldier First" Principle.<br><br>0:33:30 - Silencing Distractions to achieve goals<br><br>0:54:40 - Mental prep, and routines in and out of battle.<br><br>1:11:26 - About Jody's wife, who was the medic who saved him when he was wounded.<br><br>1:20:53 - Dealing w/ being away from Family.<br><br>1:28:01 - Jody's workout methods.<br><br>1:48:04 - Handling doubts in life.	   1h 59m 24s 	7164	2016-06-05T01:53:35Z		en	60,295	1,261			89	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-06-22)		true	true	2d	hd	false	rectangular	youtube	public								0		0	
<a target='_blank' href='https://youtu.be/ZDP1lr-91Q8'>ZDP1lr-91Q8</a>	<a target='_blank' href='https://youtu.be/ZDP1lr-91Q8'>Jocko Podcast 26 - with Echo Charles | Omaha Beach & Beyond | Surfing | Flanking</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter:  @jockowillink  @echocharles<br><br>0:00:00 – Opening<br><br>0:04:09 – “Omaha Beach and Beyond” Book Review<br><br>1:10:28 – Internet, Onnit Stuff<br><br>1:13:39 – Jocko Surfing<br><br>1:23:37 – Relax During Jiu Jitsu<br><br>1:31:36 – Tactics that deviate from The Art of War<br><br>1:35:49 – How do SEALS reconcile facing death?<br><br>1:46:34 – Taking Suggestions as a Leader<br><br>1:53:51 – More on Flanking<br><br>2:00:00 – Turning off “Manipulation”<br><br>2:09:25 – How do you stay Motivated?	   2h 17m 42s 	8262	2016-06-10T20:08:40Z		en	67,837	1,186			67	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-06-22)		true	true	2d	hd	false	rectangular	youtube	public								17	jocko, navy seal, podcast, echo charles, bjj, mma, ufc, military, leadership, extreme ownership, navy, united states, jocko willink, discipline, darkness, business, teams	0	
<a target='_blank' href='https://youtu.be/6uFS3J4Hqyo'>6uFS3J4Hqyo</a>	<a target='_blank' href='https://youtu.be/6uFS3J4Hqyo'>Jocko Podcast 27 with Echo Charles | I Remember the Last war | How to be Strong, Healthy & Happy</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter:  @jockowillink @echocharles<br><br>0:00:00 – Opening<br><br>0:04:58 – “I Remember the Last War”, by<br><br>1:16:12 – “How to be Strong Healthy and Happy”, Bob Hoffman<br><br>1:40:33 – Internet/Onnit/Audible Stuff<br><br>1:44:32 – What to do facing “burnout”.<br><br>1:50:09 – Judo compared to Jiu Jitsu<br><br>2:01:34 – Being LATE?<br><br>2:09:28 – Wives, Family, Re-prioritizing & balancing responsibilities while in the Military.<br><br>2:23:34 – Can you lead those who don’t want to be led?<br><br>2:29:05 – How physical fitness empowers the mind and will.<br><br>2:43:25 – Dealing with the loss of Loved Ones.	   2h 53m 42s 	10422	2016-06-16T16:35:53Z		en	68,442	1,233			95	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-06-22)		true	true	2d	hd	false	rectangular	youtube	public								19	jocko, willink, echo charles, navy seal, podcast, mma, jiu jitsu, ufc, tim ferriss, joe rogan, military, usa, america, special forces, spec ops, task unit bruiser, iraq war, war, iraq	0	
<a target='_blank' href='https://youtu.be/cDhikAvewEY'>cDhikAvewEY</a>	<a target='_blank' href='https://youtu.be/cDhikAvewEY'>Jocko Podcast 28 - with Echo Charles | Steel My Soldiers' Hearts | Tough VS Smart</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter:  @jockowillink @echocharles<br><br>0:00:00 - Opening<br><br>0:05:39 - Book Review, "Steel My Soldiers' Hearts", by David Hackworth<br><br>1:24:24 - Dope Internet/Onnit Stuff<br><br>1:27:26 - Relating SOP's and BJJ Training<br><br>1:36:56 - Waiting for input hindering fast decisions.<br><br>1:44:22 - Advice for Those Going Back to School<br><br>2:06:08 - Peer Leadership with No command structure<br><br>2:15:56 - How would Jocko handle WW1 Trenches?<br><br>2:20:07 - "Tough" VS "Smart"<br><br>2:26:47 - Who's Standard Should you measure Yourself By when GETTING AFTER IT?	   2h 37m 30s 	9450	2016-06-23T23:25:23Z		en	66,668	1,270			94	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-06-22)		true	true	2d	hd	false	rectangular	youtube	public								12	jocko willink, jocko, echo charles, navy seal, get after it, military, jocko podcast, mma, bjj, jiu jitsu, brazilian jiu jitsu, hackworth	0	
<a target='_blank' href='https://youtu.be/2JKwtK8o9jI'>2JKwtK8o9jI</a>	<a target='_blank' href='https://youtu.be/2JKwtK8o9jI'>Jocko Podcast 29 with Echo Charles - “PLATOON LEADER: A MEMOIR OF COMMAND IN COMBAT”</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	BOOK REVIEW. “PLATOON LEADER: A MEMOIR OF COMMAND IN COMBAT”, JAMES R. MCDONOUGH	   2h 19m 10s 	8350	2016-06-29T21:52:24Z		en	61,205	1,245			54	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-06-22)		true	true	2d	hd	false	rectangular	youtube	public								15	platoon leader, james mcdonough, jocko, podcast, military, echo charles, mma, bjj, book review, navy seal, jocko willink, jiu jitsu, jocko podcast 29, san diego, know darkness	0	
<a target='_blank' href='https://youtu.be/O7fAhH_Zfa8'>O7fAhH_Zfa8</a>	<a target='_blank' href='https://youtu.be/O7fAhH_Zfa8'>Jocko Podcast 30 with Echo Charles - Losing your Temper w/Your Wife | Mental Shutdown</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter: @jockowillink @echocharles<br><br>0:00:00 - Opening / Onnit.com/jocko<br><br>0:01:41 - The Aide-de-Camp Position, what it entails, and Jocko's experience.<br><br>0:17:14 - Martial Arts for a wheelchair user.<br><br>0:26:25 - Countering mental shut-down from being overwhelmed.<br><br>0:29:09 - Techniques for NOT losing your temper with your Wife.<br><br>0:46:51 - Balancing loyalty to co-workers/team-mates and career promotion<br><br>0:57:10 - Are there benefits to Team-building exercises and Retreats?<br><br>1:08:47 - Things Jocko regrets, would have done differently, or wishes he learned sooner.	   1h 20m 53s 	4853	2016-07-06T07:12:52Z		en	39,488	901			73	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-06-22)		true	true	2d	hd	false	rectangular	youtube	public								0		0	
<a target='_blank' href='https://youtu.be/WbceeWI1gOs'>WbceeWI1gOs</a>	<a target='_blank' href='https://youtu.be/WbceeWI1gOs'>Jocko Podcast 31 with Echo Charles - "Four Hours in My Lai" Book Review</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter:  @jockowillink @echocharles <br><br>0:00:00 - Book Review.  Four Hours in My Lai, by Michael Bilton and Kevin Sim <br><br>2:22:22 - Cool Online / Onnit stuff - Onnit.com/Jocko	   2h 34m 46s 	9286	2016-07-15T19:21:58Z		en	103,774	2,389			400	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-06-22)		true	true	2d	sd	false	rectangular	youtube	public								0		0	
<a target='_blank' href='https://youtu.be/WdTAfsqU-L8'>WdTAfsqU-L8</a>	<a target='_blank' href='https://youtu.be/WdTAfsqU-L8'>Jocko Podcast 32 w/ Echo Charles - Privileged People, Leading Women Teams, Financial Freedom</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	0:00:00 – Opening<br><br>0:01:04 – Loving and respecting privileged people who have less toughness and adversity in life.<br><br>0:09:41 – Thoughts on Enson Inoue BJJ Belt Demotion.<br><br>0:33:34 – Dealing with trainees saying they haven’t been trained properly.<br><br>0:40:35 – Are there differences in leading women teams VS leading men teams?<br><br>0:46:15 – Using the “GOOD” philosophy while avoiding Pollyannaism.<br><br>1:00:15 – Favorite Podcasts and why.<br><br>1:28:01 – Discipline Equals Freedom in regards to financial life.<br><br>1:37:45 – Does micromanaging ever work?<br><br>1:43:16 – Keeping focus on the “long war.”	   1h 52m 19s 	6739	2016-07-20T21:04:23Z		en	45,600	965			76	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-06-22)		true	true	2d	hd	false	rectangular	youtube	public								15	jocko willink, jocko podcast, echo charles, bjj, military, navy seal, victory mma, good, discipline, leadership, discipline equals freedom, jocko, mma, jiu jitsu, brazilian jiu jitsu	0	
<a target='_blank' href='https://youtu.be/vMzPmN09sfg'>vMzPmN09sfg</a>	<a target='_blank' href='https://youtu.be/vMzPmN09sfg'>Jocko Podcast 33 w/ Echo Charles | The Killing Zone | Fighting & Male Psyche | BJJ Frustration</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter:  @jockowillink  @echocharles<br><br>0:00:00 – Opening<br><br>0:0:3:13 – “The Killing Zone”, by Frederick Downs – Book review<br><br>1:27:48 – Internet / Onnit Stuff <br><br>1:41:07 – Is Fighting ability the most overlooked essential stabilizer in the young male psyche?<br><br>1:58:01 – Frustrations of beginning Jiu Jitsu<br><br>2:11:41 – Checking ego while Talking about yourself in an interview<br><br>2:16:02 – Staying humble when you know you have better skills than others.<br><br>2:27:15 – When 2 leaders have Extreme Ownership have to go against each other.<br><br>2:35:06 – Overcoming Fear of Failure	   2h 48m 11s 	10091	2016-07-27T22:45:21Z		en	71,360	1,354			91	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-06-22)		true	true	2d	hd	false	rectangular	youtube	public								8	jocko, podcast, navy seal, military, discipline, echo charles, jiu jitsu, bjj	0	
<a target='_blank' href='https://youtu.be/QCLekHOpO24'>QCLekHOpO24</a>	<a target='_blank' href='https://youtu.be/QCLekHOpO24'>Jocko Podcast 34 with Leif Babin - Ambushed Cops, Benghazi, Tempers, SEAL Combatives</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter:  @jockowillink  @echocharles  @leifbabin<br><br>0:00:00 - Opening<br><br>0:10:27 - Is Darkness Taking Hold?<br><br>0:24:18 - When to fire someone.<br><br>0:37:32 - How Leif and Jocko met<br><br>0:58:08 - Thoughts on Bengazi<br><br>1:04:16 - Best BBQ in Texas?<br><br>1:06:52 - Having Hard Conversations<br><br>1:11:55 - SEAL Combatives and MMA<br><br>1:19:06 - Dealing with Tempers.<br><br>1:28:18 - Thoughts on Cops being ambushed.<br><br>1:52:20 - Metallica or Pantera?<br><br>1:54:05 - Thoughts on the deaths of BUD/s Students<br><br>2:07:34 - Dealing w/ rules of engagement.<br><br>2:12:36 - How often did you guys get shot in the body armor or helmet?<br><br>2:15:38 - Would Leif/Jocko consider politics?<br><br>2:19:32 - Muster 2016 Info<br><br>2:23:06 - Remembering Marc Lee, Aug 2nd<br><br>2:37:30 - Closing	   2h 50m 7s 	10207	2016-08-03T19:30:45Z		en	264,135	3,872			387	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-06-22)		true	true	2d	hd	false	rectangular	youtube	public								16	jocko, podcast, navy seal, jocko willink, echo charles, echo, echo charlie, leif babin, extreme ownership, discipline, freedom, benghazi, ambushed cops, mma, bjj, military	0	
